player_season_team,PLAYER,POS,AGE,TEAM,G,GS,MP,FG_per_game,FGA_per_game,FG%,3P_per_game,3PA_per_game,3P%,2P_per_game,2PA_per_game,2P%,EFG%_per_game,FT_per_game,FTA_per_game,FT%,ORB_per_game,DRB_per_game,TRB_per_game,AST_per_game,STL_per_game,BLK_per_game,TOV_per_game,PF_per_game,PTS_per_game,SEASON,FG_per_36min,FGA_per_36min,3P_per_36min,3PA_per_36min,2P_per_36min,2PA_per_36min,FT_per_36min,FTA_per_36min,ORB_per_36min,DRB_per_36min,TRB_per_36min,AST_per_36min,STL_per_36min,BLK_per_36min,TOV_per_36min,PF_per_36min,PTS_per_36min,FG_per_100poss,FGA_per_100poss,3P_per_100poss,3PA_per_100poss,2P_per_100poss,2PA_per_100poss,FT_per_100poss,FTA_per_100poss,ORB_per_100poss,DRB_per_100poss,TRB_per_100poss,AST_per_100poss,STL_per_100poss,BLK_per_100poss,TOV_per_100poss,PF_per_100poss,PTS_per_100poss,ORTG_per_100poss,DRTG_per_100poss,PER_advanced,TS%_advanced,3PAR_advanced,FTR_advanced,ORB%_advanced,DRB%_advanced,TRB%_advanced,AST%_advanced,STL%_advanced,BLK%_advanced,TOV%_advanced,USG%_advanced,OWS_advanced,DWS_advanced,WS_advanced,WS/48_advanced,OBPM_advanced,DBPM_advanced,BPM_advanced,VORP_advanced
MalikBeasley_2021_MIN,MalikBeasley,SG,24,MIN,22,22,31.7,7.5,16.5,.457,3.0,7.8,.384,4.5,8.7,.524,.548,2.2,2.5,.873,0.8,4.1,5.0,2.2,0.7,0.2,1.5,1.6,20.3,2021,8.6,18.7,3.4,8.9,5.2,9.9,2.5,2.8,0.9,4.7,5.6,2.5,0.8,0.2,1.7,1.8,23.0,11.3,24.7,4.5,11.7,6.8,13.0,3.3,3.7,1.2,6.2,7.4,3.3,1.1,0.3,2.2,2.4,30.4,112,116,16.9,.576,.474,.152,2.6,14.5,8.3,12.0,1.1,0.5,7.9,25.4,0.9,0.4,1.3,.088,2.4,-2.0,0.4,0.4
JordanBell_2021_WAS,JordanBell,C,26,WAS,3,1,16.7,1.7,5.0,.333,0.0,0.7,.000,1.7,4.3,.385,.333,0.0,0.0,,1.7,3.7,5.3,1.7,0.3,1.0,1.0,1.3,3.3,2021,3.6,10.8,0.0,1.4,3.6,9.4,0.0,0.0,3.6,7.9,11.5,3.6,0.7,2.2,2.2,2.9,7.2,4.6,13.9,0.0,1.8,4.6,12.0,0.0,0.0,4.6,10.2,14.8,4.6,0.9,2.8,2.8,3.7,9.2,84,113,8.1,.333,.133,.000,10.2,25.0,17.2,13.0,0.9,5.4,16.7,14.9,-0.1,0.0,0.0,-0.044,-5.1,-1.2,-6.3,-0.1
DeAndreBembry_2021_TOR,DeAndreBembry,SF,26,TOR,13,0,10.2,1.2,2.4,.516,0.2,0.5,.429,1.0,1.8,.542,.565,0.2,0.3,.750,0.4,0.9,1.3,1.5,0.6,0.3,0.6,1.2,2.9,2021,4.4,8.5,0.8,1.9,3.5,6.5,0.8,1.1,1.4,3.3,4.6,5.5,2.2,1.1,2.2,4.1,10.4,5.8,11.3,1.1,2.5,4.7,8.7,1.1,1.5,1.8,4.4,6.2,7.3,2.9,1.5,2.9,5.4,13.8,115,109,13.3,.580,.226,.129,4.0,10.3,7.0,21.5,2.9,3.1,19.6,13.2,0.1,0.2,0.3,.114,-2.0,2.2,0.2,0.1
DvisBertns_2021_WAS,DvisBertns,PF,28,WAS,16,0,24.5,3.1,8.9,.343,2.6,7.8,.331,0.5,1.2,.421,.486,1.8,2.3,.806,0.4,2.4,2.8,1.1,0.6,0.3,0.8,2.4,10.5,2021,4.5,13.1,3.8,11.4,0.7,1.7,2.7,3.3,0.6,3.5,4.1,1.6,0.8,0.5,1.1,3.6,15.4,5.8,16.9,4.8,14.6,0.9,2.2,3.4,4.2,0.8,4.5,5.3,2.0,1.1,0.6,1.4,4.6,19.8,106,119,9.2,.529,.867,.252,1.8,11.0,6.2,5.8,1.1,1.1,7.0,18.0,0.1,0.1,0.2,.024,-1.2,-2.7,-3.9,-0.2
PatrickBeverley_2021_LAC,PatrickBeverley,PG,32,LAC,16,16,25.6,2.6,6.6,.400,1.8,4.4,.414,0.8,2.2,.371,.538,1.0,1.3,.762,1.3,3.2,4.4,2.1,1.0,0.8,0.8,3.5,8.1,2021,3.7,9.2,2.5,6.1,1.1,3.1,1.4,1.8,1.8,4.5,6.2,3.0,1.4,1.1,1.1,4.9,11.3,5.1,12.7,3.5,8.4,1.6,4.2,1.9,2.5,2.4,6.1,8.6,4.1,1.9,1.4,1.4,6.8,15.6,121,110,12.4,.565,.667,.200,5.7,13.8,9.9,10.9,1.9,2.7,9.5,13.7,0.6,0.5,1.1,.132,-0.7,0.3,-0.4,0.2
SaddiqBey_2021_DET,SaddiqBey,SF,21,DET,20,6,18.4,2.4,6.7,.353,1.6,4.5,.356,0.8,2.2,.349,.474,1.2,1.5,.800,0.4,2.9,3.2,0.7,0.4,0.1,0.7,1.4,7.5,2021,4.6,13.0,3.1,8.8,1.5,4.2,2.4,2.9,0.7,5.6,6.3,1.4,0.8,0.1,1.4,2.6,14.7,6.2,17.7,4.2,11.9,2.0,5.7,3.2,4.0,0.9,7.6,8.5,1.9,1.1,0.1,1.9,3.6,19.9,101,114,9.0,.513,.677,.226,2.0,18.0,9.6,5.9,1.1,0.3,8.7,18.7,-0.1,0.3,0.2,.026,-1.9,-1.7,-3.6,-0.1
TylerBey_2021_DAL,TylerBey,SF,22,DAL,4,0,3.3,0.5,1.3,.400,0.0,0.0,0.0,0.5,1.3,.400,.400,0.5,1.0,.500,0.5,0.3,0.8,0.0,0.0,0.3,0.0,0.5,1.5,2021,5.5,13.8,0.0,0.0,5.5,13.8,5.5,11.1,5.5,2.8,8.3,0.0,0.0,2.8,0.0,5.5,16.6,7.5,18.7,0.0,0.0,7.5,18.7,7.5,14.9,7.5,3.7,11.2,0.0,0.0,3.7,0.0,7.5,22.4,107,115,14.2,.444,.000,.800,16.5,8.4,12.4,0.0,0.0,7.2,0.0,22.8,0.0,0.0,0.0,.062,-1.1,-3.4,-4.5,0.0
KhemBirch_2021_ORL,KhemBirch,C,28,ORL,23,0,22.0,2.6,5.2,.496,0.1,0.4,.222,2.5,4.8,.518,.504,1.9,2.4,.782,3.0,3.2,6.2,1.3,0.8,0.6,0.7,1.8,7.1,2021,4.2,8.4,0.1,0.6,4.0,7.8,3.1,3.9,4.8,5.3,10.1,2.1,1.3,1.0,1.1,3.0,11.6,5.6,11.4,0.2,0.9,5.4,10.5,4.1,5.3,6.5,7.1,13.6,2.9,1.7,1.3,1.4,4.0,15.6,127,111,16.7,.569,.076,.462,13.5,16.0,14.7,8.5,1.7,2.5,9.5,13.3,1.1,0.5,1.6,.152,-0.3,-0.5,-0.9,0.1
GogaBitadze_2021_IND,GogaBitadze,C,21,IND,9,0,10.2,2.0,3.2,.621,0.2,0.9,.250,1.8,2.3,.762,.655,1.0,1.3,.750,0.7,1.4,2.1,0.2,0.2,1.1,0.4,1.9,5.2,2021,7.0,11.3,0.8,3.1,6.3,8.2,3.5,4.7,2.3,5.1,7.4,0.8,0.8,3.9,1.6,6.7,18.4,9.4,15.1,1.0,4.2,8.3,10.9,4.7,6.3,3.1,6.8,9.9,1.0,1.0,5.2,2.1,8.9,24.5,127,107,19.8,.686,.276,.414,7.3,15.6,11.5,3.2,1.0,9.4,10.4,18.0,0.2,0.1,0.4,.185,-1.7,1.7,0.0,0.0
BismackBiyombo_2021_CHO,BismackBiyombo,C,28,CHO,21,16,23.9,2.8,5.0,.557,0.0,0.0,.000,2.8,5.0,.562,.557,1.0,2.1,.455,2.4,4.0,6.4,1.5,0.3,1.1,1.0,2.4,6.6,2021,4.2,7.6,0.0,0.1,4.2,7.5,1.4,3.2,3.6,6.0,9.6,2.3,0.4,1.7,1.5,3.7,9.9,5.7,10.2,0.0,0.1,5.7,10.1,1.9,4.2,4.8,8.1,12.9,3.1,0.6,2.3,2.0,4.9,13.3,114,112,12.4,.550,.009,.415,10.4,18.6,14.4,8.9,0.6,4.9,14.3,12.4,0.5,0.5,0.9,.088,-2.6,-0.8,-3.3,-0.2
NemanjaBjelica_2021_SAC,NemanjaBjelica,PF,32,SAC,10,0,15.1,2.1,5.1,.412,0.5,2.1,.238,1.6,3.0,.533,.461,1.9,2.3,.826,1.0,2.6,3.6,1.9,0.0,0.2,1.2,2.0,6.6,2021,5.0,12.2,1.2,5.0,3.8,7.2,4.5,5.5,2.4,6.2,8.6,4.5,0.0,0.5,2.9,4.8,15.7,6.7,16.2,1.6,6.7,5.1,9.5,6.0,7.3,3.2,8.3,11.4,6.0,0.0,0.6,3.8,6.4,21.0,109,121,12.0,.540,.412,.451,7.2,19.1,13.1,17.4,0.0,1.1,16.4,20.7,0.1,0.0,0.1,.036,-2.3,-2.0,-4.2,-0.1
EricBledsoe_2021_NOP,EricBledsoe,SG,31,NOP,20,19,29.9,5.0,11.2,.442,2.2,5.5,.404,2.8,5.8,.478,.540,1.3,2.0,.641,0.6,3.1,3.7,3.7,0.7,0.3,2.1,1.7,13.4,2021,6.0,13.5,2.6,6.6,3.3,6.9,1.5,2.3,0.7,3.7,4.4,4.4,0.8,0.4,2.5,2.0,16.1,8.0,18.1,3.6,8.8,4.5,9.3,2.0,3.2,0.9,5.0,5.9,5.9,1.1,0.5,3.3,2.7,21.6,107,116,12.4,.554,.487,.174,2.0,11.3,6.6,17.8,1.1,1.0,14.5,20.0,0.3,0.3,0.6,.050,-0.6,-1.5,-2.2,0.0
KeljinBlevins_2021_POR,KeljinBlevins,SF,25,POR,8,0,4.8,0.1,1.1,.111,0.0,0.4,.000,0.1,0.8,.167,.111,0.0,0.0,,0.0,0.0,0.0,0.5,0.3,0.0,0.4,0.5,0.3,2021,0.9,8.5,0.0,2.8,0.9,5.7,0.0,0.0,0.0,0.0,0.0,3.8,1.9,0.0,2.8,3.8,1.9,1.3,11.4,0.0,3.8,1.3,7.6,0.0,0.0,0.0,0.0,0.0,5.1,2.5,0.0,3.8,5.1,2.5,38,119,-5.9,.111,.333,.000,0.0,0.0,0.0,12.8,2.5,0.0,25.0,13.4,-0.2,0.0,-0.2,-0.243,-12.3,-3.3,-15.6,-0.1
BogdanBogdanovi_2021_ATL,BogdanBogdanovi,SG,28,ATL,9,2,23.7,3.3,8.7,.385,2.3,6.4,.362,1.0,2.2,.450,.519,0.9,1.0,.889,0.2,3.6,3.8,2.1,0.4,0.1,1.2,2.0,9.9,2021,5.1,13.2,3.5,9.8,1.5,3.4,1.4,1.5,0.3,5.4,5.7,3.2,0.7,0.2,1.9,3.0,15.0,6.8,17.8,4.8,13.2,2.0,4.6,1.8,2.0,0.5,7.3,7.7,4.3,0.9,0.2,2.5,4.1,20.3,106,113,10.1,.543,.744,.115,1.0,15.7,8.4,13.3,0.9,0.4,11.8,18.5,0.1,0.2,0.3,.059,-0.8,-1.3,-2.1,0.0
BojanBogdanovi_2021_UTA,BojanBogdanovi,SF,31,UTA,23,23,30.5,5.2,12.2,.425,2.9,6.8,.423,2.3,5.4,.427,.543,2.6,3.1,.845,0.5,3.3,3.8,2.1,0.3,0.0,1.4,1.7,15.8,2021,6.1,14.4,3.4,8.0,2.7,6.4,3.1,3.6,0.6,3.9,4.5,2.5,0.4,0.1,1.6,1.9,18.7,8.3,19.5,4.6,10.9,3.7,8.6,4.2,4.9,0.8,5.3,6.1,3.4,0.6,0.1,2.2,2.6,25.3,117,113,13.5,.585,.557,.254,1.7,10.8,6.5,10.2,0.6,0.1,9.3,21.0,1.2,0.6,1.8,.122,0.0,-1.2,-1.2,0.1
BolBol_2021_DEN,BolBol,PF,21,DEN,11,2,5.4,0.5,1.4,.400,0.2,0.5,.333,0.4,0.8,.444,.467,0.1,0.2,.500,0.0,0.6,0.6,0.2,0.0,0.4,0.5,0.6,1.4,2021,3.7,9.2,1.2,3.7,2.4,5.5,0.6,1.2,0.0,4.3,4.3,1.2,0.0,2.4,3.1,4.3,9.2,5.0,12.6,1.7,5.0,3.4,7.5,0.8,1.7,0.0,5.9,5.9,1.7,0.0,3.4,4.2,5.9,12.6,75,113,2.7,.472,.400,.133,0.0,13.7,6.8,4.4,0.0,6.7,23.9,15.3,-0.1,0.0,-0.1,-0.073,-7.2,-1.8,-9.0,-0.1
MarquesBolden_2021_CLE,MarquesBolden,C,22,CLE,6,0,4.8,0.2,0.5,.333,0.0,0.0,0.0,0.2,0.5,.333,.333,0.8,1.3,.625,0.5,0.5,1.0,0.0,0.3,0.3,0.3,0.0,1.2,2021,1.2,3.7,0.0,0.0,1.2,3.7,6.2,9.9,3.7,3.7,7.4,0.0,2.5,2.5,2.5,0.0,8.7,1.7,5.1,0.0,0.0,1.7,5.1,8.5,13.6,5.1,5.1,10.2,0.0,3.4,3.4,3.4,0.0,11.9,101,105,13.5,.537,.000,2.667,11.1,11.7,11.4,0.0,3.4,6.3,23.5,12.7,0.0,0.0,0.0,.076,-3.4,0.6,-2.8,0.0
JordanBone_2021_ORL,JordanBone,PG,23,ORL,14,0,14.0,1.6,3.9,.426,0.7,2.3,.313,0.9,1.6,.591,.519,0.0,0.0,,0.3,1.4,1.7,1.3,0.1,0.0,0.2,0.8,4.0,2021,4.2,9.9,1.8,5.9,2.4,4.0,0.0,0.0,0.7,3.7,4.4,3.3,0.4,0.0,0.6,2.0,10.3,5.7,13.4,2.5,7.9,3.2,5.4,0.0,0.0,1.0,4.9,5.9,4.5,0.5,0.0,0.7,2.7,13.8,114,117,9.0,.519,.593,.000,2.1,11.2,6.4,13.3,0.5,0.0,5.3,12.4,0.2,0.1,0.2,.058,-2.6,-1.6,-4.2,-0.1
IsaacBonga_2021_WAS,IsaacBonga,SF,21,WAS,15,7,14.4,0.9,2.3,.412,0.6,1.4,.429,0.3,0.9,.385,.544,0.1,0.2,.667,0.5,1.9,2.5,0.6,0.3,0.3,0.5,1.7,2.6,2021,2.3,5.7,1.5,3.5,0.8,2.2,0.3,0.5,1.3,4.8,6.2,1.5,0.7,0.7,1.2,4.2,6.5,3.0,7.3,1.9,4.5,1.1,2.8,0.4,0.6,1.7,6.2,7.9,1.9,0.9,0.9,1.5,5.3,8.3,106,118,5.9,.552,.618,.088,3.8,15.2,9.2,5.2,0.9,1.7,16.5,8.1,0.0,0.1,0.1,.021,-4.1,-1.5,-5.6,-0.2
DevinBooker_2021_PHO,DevinBooker,SG,24,PHO,17,17,34.9,8.3,17.4,.476,2.1,6.1,.346,6.2,11.3,.547,.537,4.4,5.3,.822,0.2,3.1,3.3,3.6,1.1,0.4,3.9,3.2,23.1,2021,8.6,18.0,2.2,6.3,6.4,11.7,4.5,5.5,0.2,3.2,3.4,3.8,1.1,0.4,4.1,3.3,23.8,11.7,24.6,3.0,8.7,8.7,16.0,6.2,7.5,0.2,4.4,4.7,5.2,1.5,0.5,5.6,4.6,32.6,101,110,14.9,.584,.351,.304,0.6,9.7,5.2,17.7,1.5,0.9,16.6,30.2,-0.1,0.7,0.6,.049,-0.7,-1.1,-1.8,0.0
ChrisBoucher_2021_TOR,ChrisBoucher,C,28,TOR,22,0,22.5,4.7,8.9,.531,1.5,3.5,.442,3.2,5.4,.588,.617,2.2,2.8,.774,1.9,4.4,6.2,1.0,0.5,2.0,0.6,2.5,13.2,2021,7.6,14.3,2.5,5.6,5.1,8.7,3.5,4.5,3.0,7.0,10.0,1.6,0.8,3.1,1.0,4.1,21.1,10.1,19.0,3.3,7.5,6.8,11.5,4.7,6.0,4.0,9.3,13.3,2.1,1.1,4.2,1.4,5.4,28.1,131,107,23.6,.649,.393,.316,8.7,22.0,15.1,7.2,1.1,8.8,5.9,20.5,1.6,0.8,2.4,.231,3.6,0.3,3.9,0.7
BrianBowen_2021_IND,BrianBowen,SF,22,IND,1,0,5.0,1.0,2.0,.500,0.0,0.0,0.0,1.0,2.0,.500,.500,1.0,1.0,1.000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2021,7.2,14.4,0.0,0.0,7.2,14.4,7.2,7.2,0.0,7.2,7.2,0.0,0.0,0.0,0.0,0.0,21.6,9.6,19.2,0.0,0.0,9.6,19.2,9.6,9.6,0.0,9.6,9.6,0.0,0.0,0.0,0.0,0.0,28.8,128,115,17.9,.615,.000,.500,0.0,22.0,11.1,0.0,0.0,0.0,0.0,21.1,0.0,0.0,0.0,.157,0.5,-2.4,-1.8,0.0
AveryBradley_2021_MIA,AveryBradley,SG,30,MIA,10,1,21.1,3.1,6.6,.470,1.6,3.8,.421,1.5,2.8,.536,.591,0.7,0.9,.778,0.2,1.6,1.8,1.4,0.7,0.1,0.9,2.6,8.5,2021,5.3,11.3,2.7,6.5,2.6,4.8,1.2,1.5,0.3,2.7,3.1,2.4,1.2,0.2,1.5,4.4,14.5,7.1,15.2,3.7,8.7,3.4,6.4,1.6,2.1,0.5,3.7,4.1,3.2,1.6,0.2,2.1,6.0,19.5,110,114,10.4,.607,.576,.136,1.1,8.1,4.8,10.2,1.6,0.5,11.4,16.6,0.1,0.2,0.3,.068,-2.7,-0.6,-3.2,-0.1
TonyBradley_2021_PHI,TonyBradley,C,23,PHI,9,1,12.8,2.0,3.9,.514,0.0,0.1,.000,2.0,3.8,.529,.514,0.3,0.6,.600,2.3,3.2,5.6,0.7,0.3,0.7,0.1,1.2,4.3,2021,5.6,11.0,0.0,0.3,5.6,10.6,0.9,1.6,6.6,9.1,15.7,1.9,0.9,1.9,0.3,3.4,12.2,7.4,14.4,0.0,0.4,7.4,14.0,1.2,2.1,8.6,11.9,20.6,2.5,1.2,2.5,0.4,4.5,16.0,131,105,20.0,.524,.029,.143,20.4,26.7,23.6,7.5,1.2,4.5,2.6,14.0,0.3,0.2,0.5,.209,1.7,-0.6,1.0,0.1
JarrellBrantley_2021_UTA,JarrellBrantley,PF,24,UTA,6,0,3.0,0.5,1.2,.429,0.5,0.8,.600,0.0,0.3,.000,.643,0.0,0.0,,0.2,0.3,0.5,0.0,0.0,0.2,0.2,0.7,1.5,2021,6.0,14.0,6.0,10.0,0.0,4.0,0.0,0.0,2.0,4.0,6.0,0.0,0.0,2.0,2.0,8.0,18.0,8.1,19.0,8.1,13.6,0.0,5.4,0.0,0.0,2.7,5.4,8.1,0.0,0.0,2.7,2.7,10.9,24.4,113,110,11.5,.643,.714,.000,6.2,11.1,8.8,0.0,0.0,4.4,12.5,19.1,0.0,0.0,0.0,.107,-1.2,-0.5,-1.7,0.0
IgnasBrazdeikis_2021_NYK,IgnasBrazdeikis,SF,22,NYK,4,0,1.8,0.0,0.3,.000,0.0,0.0,0.0,0.0,0.3,.000,.000,0.5,0.5,1.000,0.3,0.3,0.5,0.3,0.0,0.0,0.3,0.0,0.5,2021,0.0,5.1,0.0,0.0,0.0,5.1,10.3,10.3,5.1,5.1,10.3,5.1,0.0,0.0,5.1,0.0,10.3,0.0,7.2,0.0,0.0,0.0,7.2,14.4,14.4,7.2,7.2,14.4,7.2,0.0,0.0,7.2,0.0,14.4,101,114,11.5,.532,.000,2.000,15.2,14.8,15.0,18.0,0.0,0.0,34.7,18.2,0.0,0.0,0.0,.025,-2.9,-1.9,-4.8,0.0
MikalBridges_2021_PHO,MikalBridges,SF,24,PHO,21,21,33.3,4.9,10.3,.475,2.0,5.3,.378,2.9,5.0,.575,.571,2.0,2.5,.827,1.4,4.0,5.4,2.1,0.6,1.1,0.8,2.0,13.9,2021,5.3,11.2,2.2,5.7,3.1,5.5,2.2,2.7,1.5,4.3,5.9,2.3,0.7,1.2,0.8,2.2,15.0,7.3,15.3,3.0,7.8,4.3,7.5,3.0,3.7,2.1,5.9,8.0,3.2,0.9,1.7,1.1,3.0,20.5,123,109,15.5,.607,.512,.240,4.8,13.0,8.9,9.5,0.9,3.0,6.3,16.3,1.4,0.9,2.3,.156,1.6,0.6,2.3,0.8
MilesBridges_2021_CHO,MilesBridges,PF,22,CHO,23,1,25.7,3.6,7.9,.451,1.3,3.5,.370,2.3,4.4,.515,.533,1.0,1.0,.957,0.9,4.0,4.9,2.1,0.8,0.8,1.7,2.4,9.4,2021,5.0,11.1,1.8,4.9,3.2,6.2,1.3,1.4,1.3,5.5,6.8,2.9,1.1,1.1,2.4,3.4,13.2,6.7,14.9,2.5,6.6,4.3,8.3,1.8,1.9,1.7,7.5,9.2,3.9,1.5,1.5,3.2,4.6,17.7,103,112,11.1,.562,.445,.126,3.7,17.1,10.2,11.7,1.5,3.1,16.9,16.7,0.0,0.6,0.6,.050,-2.3,-0.1,-2.4,-0.1
MalcolmBrogdon_2021_IND,MalcolmBrogdon,PG,28,IND,23,23,35.7,8.2,18.2,.452,2.7,6.9,.399,5.5,11.3,.485,.528,2.8,3.1,.889,0.6,3.4,4.0,6.7,1.3,0.2,1.9,1.9,22.0,2021,8.3,18.3,2.8,6.9,5.5,11.4,2.8,3.2,0.6,3.4,4.0,6.7,1.4,0.2,1.9,1.9,22.1,11.0,24.4,3.7,9.2,7.4,15.2,3.7,4.2,0.8,4.6,5.4,8.9,1.8,0.3,2.5,2.5,29.5,116,114,19.4,.562,.378,.172,1.9,10.5,6.2,28.5,1.8,0.5,8.7,25.9,1.7,0.6,2.3,.135,3.8,-1.1,2.7,1.0
DillonBrooks_2021_MEM,DillonBrooks,SF,25,MEM,17,17,28.6,5.9,15.3,.385,1.8,6.1,.301,4.1,9.2,.439,.444,1.7,2.1,.806,1.1,2.4,3.5,2.8,1.4,0.4,2.2,3.1,15.3,2021,7.4,19.3,2.3,7.6,5.1,11.6,2.1,2.7,1.4,3.0,4.4,3.5,1.7,0.5,2.8,3.9,19.3,9.8,25.6,3.0,10.1,6.8,15.4,2.9,3.5,1.9,4.0,5.9,4.6,2.3,0.7,3.7,5.2,25.6,93,110,10.4,.471,.396,.138,4.1,9.1,6.6,14.3,2.3,1.3,12.1,27.4,-0.7,0.6,-0.1,-0.014,-3.4,-1.8,-5.2,-0.4
BruceBrown_2021_BRK,BruceBrown,PG,24,BRK,20,9,18.0,2.8,4.7,.585,0.2,0.9,.167,2.6,3.8,.684,.601,0.7,0.9,.722,1.2,3.2,4.3,1.0,0.5,0.4,0.9,1.9,6.3,2021,5.5,9.4,0.3,1.8,5.2,7.6,1.3,1.8,2.3,6.3,8.6,2.0,0.9,0.8,1.8,3.8,12.6,7.2,12.3,0.4,2.4,6.8,10.0,1.7,2.4,3.0,8.3,11.3,2.6,1.2,1.1,2.4,5.0,16.6,117,114,13.1,.618,.191,.191,7.6,18.0,13.2,7.4,1.2,1.8,15.0,14.4,0.5,0.3,0.7,.097,-2.0,-0.8,-2.7,-0.1
JaylenBrown_2021_BOS,JaylenBrown,SG,24,BOS,20,20,33.1,10.2,19.6,.518,2.5,5.9,.424,7.7,13.7,.558,.582,3.6,4.7,.763,1.1,4.4,5.5,3.6,1.3,0.7,2.5,2.9,26.4,2021,11.1,21.3,2.7,6.4,8.3,14.9,3.9,5.1,1.2,4.8,6.0,3.9,1.4,0.7,2.7,3.1,28.7,14.9,28.7,3.7,8.7,11.2,20.1,5.2,6.8,1.6,6.5,8.1,5.2,1.9,1.0,3.6,4.2,38.6,118,111,24.3,.609,.301,.237,3.7,14.9,9.2,19.0,1.9,1.8,10.2,31.1,1.8,0.7,2.5,.180,5.7,-0.2,5.6,1.3
MosesBrown_2021_OKC,MosesBrown,C,21,OKC,7,0,4.4,1.0,1.4,.700,0.0,0.0,0.0,1.0,1.4,.700,.700,1.0,2.0,.500,0.6,1.6,2.1,0.4,0.1,0.6,0.1,0.6,3.0,2021,8.1,11.6,0.0,0.0,8.1,11.6,8.1,16.3,4.6,12.8,17.4,3.5,1.2,4.6,1.2,4.6,24.4,10.7,15.2,0.0,0.0,10.7,15.2,10.7,21.3,6.1,16.8,22.9,4.6,1.5,6.1,1.5,6.1,32.0,135,99,33.7,.650,.000,1.400,13.5,36.3,25.1,16.5,1.5,11.1,5.8,24.1,0.1,0.1,0.2,.343,5.3,3.8,9.1,0.1
SterlingBrown_2021_HOU,SterlingBrown,SG,25,HOU,19,1,20.6,2.9,6.1,.483,1.6,3.6,.441,1.4,2.5,.542,.612,0.4,0.4,1.000,0.8,2.8,3.6,1.5,1.1,0.3,0.6,1.9,7.8,2021,5.1,10.7,2.8,6.2,2.4,4.4,0.6,0.6,1.4,4.9,6.2,2.7,1.8,0.5,1.1,3.4,13.7,6.7,13.9,3.6,8.1,3.1,5.8,0.8,0.8,1.8,6.4,8.1,3.5,2.4,0.6,1.4,4.4,17.9,122,105,14.5,.626,.586,.060,4.1,14.1,9.1,10.7,2.4,1.1,9.2,14.2,0.6,0.7,1.3,.161,-0.3,1.3,1.1,0.3
TroyBrownJr_2021_WAS,TroyBrownJr,SF,21,WAS,9,0,17.8,2.0,5.0,.400,1.0,2.7,.375,1.0,2.3,.429,.500,0.1,0.7,.167,0.8,2.9,3.7,1.0,0.2,0.2,0.8,2.0,5.1,2021,4.1,10.1,2.0,5.4,2.0,4.7,0.2,1.4,1.6,5.9,7.4,2.0,0.5,0.5,1.6,4.1,10.4,5.2,13.0,2.6,6.9,2.6,6.1,0.3,1.7,2.0,7.5,9.5,2.6,0.6,0.6,2.0,5.2,13.3,95,118,6.5,.483,.533,.133,4.5,18.5,11.1,7.4,0.6,1.1,12.8,14.1,-0.1,0.0,-0.1,-0.017,-3.1,-2.3,-5.4,-0.1
JalenBrunson_2021_DAL,JalenBrunson,PG,24,DAL,19,6,23.6,4.3,8.2,.523,1.1,2.7,.412,3.2,5.5,.577,.590,2.2,2.5,.894,0.3,2.5,2.8,3.4,0.4,0.0,1.4,1.5,11.8,2021,6.5,12.4,1.7,4.1,4.8,8.3,3.4,3.8,0.4,3.8,4.2,5.2,0.6,0.0,2.1,2.2,18.0,8.8,16.8,2.3,5.5,6.5,11.2,4.5,5.1,0.5,5.2,5.7,7.0,0.9,0.0,2.8,3.0,24.3,122,117,16.9,.640,.329,.303,1.2,11.6,6.4,22.4,0.9,0.0,12.9,19.7,1.0,0.2,1.2,.129,1.5,-1.7,-0.1,0.2
ThomasBryant_2021_WAS,ThomasBryant,C,23,WAS,10,10,27.1,5.9,9.1,.648,0.9,2.1,.429,5.0,7.0,.714,.698,1.6,2.4,.667,1.8,4.3,6.1,1.5,0.4,0.8,1.1,3.1,14.3,2021,7.8,12.1,1.2,2.8,6.6,9.3,2.1,3.2,2.4,5.7,8.1,2.0,0.5,1.1,1.5,4.1,19.0,10.1,15.5,1.5,3.6,8.5,11.9,2.7,4.1,3.1,7.3,10.4,2.6,0.7,1.4,1.9,5.3,24.4,132,117,19.0,.704,.231,.264,6.8,18.0,12.1,8.5,0.7,2.6,9.8,17.2,0.8,0.1,0.9,.151,2.1,-1.7,0.4,0.2
ReggieBullock_2021_NYK,ReggieBullock,SF,29,NYK,18,18,27.2,3.1,7.9,.387,1.5,4.4,.342,1.6,3.5,.444,.482,0.5,0.7,.750,0.3,3.5,3.8,1.2,0.7,0.2,0.8,2.4,8.1,2021,4.0,10.4,2.0,5.8,2.1,4.6,0.7,0.9,0.4,4.6,5.1,1.5,0.9,0.2,1.0,3.2,10.7,5.6,14.6,2.8,8.1,2.9,6.5,0.9,1.2,0.6,6.5,7.1,2.2,1.2,0.3,1.4,4.4,15.0,99,111,7.3,.496,.556,.085,1.3,13.3,7.4,6.3,1.2,0.6,8.7,14.5,-0.1,0.5,0.4,.037,-3.4,0.1,-3.3,-0.2
